SYS_SQLLOG_ID	SQLID	USERID	USERIP	MACADDR	SQL	STARTTIME	ENDTIME	SUCCESS	TYPE	TIMECOST
426	ff8ccf70e6ee11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP  WHERE SYS_GROUP_ID   (select sys_group_id from SYS_USER_GROUP where SYS_USER_ID = ?)	2014/5/29 13:06:31	2014/5/29 13:06:31	01	01	2
427	01751770e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		delete from SYS_USER_GROUP where sys_user_id = ? and sys_group_id in ()	2014/5/29 13:06:34	2014/5/29 13:06:34	01	02	3
428	017f0280e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP  WHERE SYS_GROUP_ID   (select sys_group_id from SYS_USER_GROUP where SYS_USER_ID = ?)	2014/5/29 13:06:34	2014/5/29 13:06:34	01	01	4
429	017f2990e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP  WHERE SYS_GROUP_ID   (select sys_group_id from SYS_USER_GROUP where SYS_USER_ID = ?)	2014/5/29 13:06:34	2014/5/29 13:06:34	01	01	3
430	017f77b0e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP  WHERE SYS_GROUP_ID   (select sys_group_id from SYS_USER_GROUP where SYS_USER_ID = ?)	2014/5/29 13:06:34	2014/5/29 13:06:34	01	01	3
431	017fc5d0e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP  WHERE SYS_GROUP_ID   (select sys_group_id from SYS_USER_GROUP where SYS_USER_ID = ?)	2014/5/29 13:06:34	2014/5/29 13:06:34	01	01	3
432	02ba8fc0e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP  WHERE SYS_GROUP_ID   (select sys_group_id from SYS_USER_GROUP where SYS_USER_ID = ?)	2014/5/29 13:06:36	2014/5/29 13:06:36	01	01	3
433	02bb04f0e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP  WHERE SYS_GROUP_ID   (select sys_group_id from SYS_USER_GROUP where SYS_USER_ID = ?)	2014/5/29 13:06:36	2014/5/29 13:06:36	01	01	3
434	031a14e0e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP  WHERE SYS_GROUP_ID   (select sys_group_id from SYS_USER_GROUP where SYS_USER_ID = ?)	2014/5/29 13:06:37	2014/5/29 13:06:37	01	01	2
435	031a6300e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP  WHERE SYS_GROUP_ID   (select sys_group_id from SYS_USER_GROUP where SYS_USER_ID = ?)	2014/5/29 13:06:37	2014/5/29 13:06:37	01	01	1
436	05237970e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		insert into SYS_USER_GROUP (sys_user_id, sys_group_id) values (?, ?)	2014/5/29 13:06:40	2014/5/29 13:06:40	01	02	2
437	052acc70e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP  WHERE SYS_GROUP_ID   (select sys_group_id from SYS_USER_GROUP where SYS_USER_ID = ?)	2014/5/29 13:06:40	2014/5/29 13:06:40	01	01	3
438	052acc71e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP  WHERE SYS_GROUP_ID   (select sys_group_id from SYS_USER_GROUP where SYS_USER_ID = ?)	2014/5/29 13:06:40	2014/5/29 13:06:40	01	01	3
439	052b41a0e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP  WHERE SYS_GROUP_ID   (select sys_group_id from SYS_USER_GROUP where SYS_USER_ID = ?)	2014/5/29 13:06:40	2014/5/29 13:06:40	01	01	2
440	052b68b1e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP  WHERE SYS_GROUP_ID   (select sys_group_id from SYS_USER_GROUP where SYS_USER_ID = ?)	2014/5/29 13:06:40	2014/5/29 13:06:40	01	01	3
441	104841f0e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1 and isvalid != 'D'	2014/5/29 13:06:59	2014/5/29 13:06:59	01	01	4
442	1048b720e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1 and isvalid != 'D'	2014/5/29 13:06:59	2014/5/29 13:06:59	01	01	2
443	10f54ad0e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1 and isvalid != 'D'	2014/5/29 13:07:00	2014/5/29 13:07:00	01	01	4
444	10f5c000e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1 and isvalid != 'D'	2014/5/29 13:07:00	2014/5/29 13:07:00	01	01	2
445	11bedc60e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP	2014/5/29 13:07:02	2014/5/29 13:07:02	01	01	4
446	11bf2a80e6ef11e350d36d6d228a3858	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP	2014/5/29 13:07:02	2014/5/29 13:07:02	01	01	1
447	57e6c2c0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP	2014/5/29 13:08:59	2014/5/29 13:08:59	01	01	32
448	57e7d430e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP	2014/5/29 13:08:59	2014/5/29 13:08:59	01	01	3
449	59a3b500e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP	2014/5/29 13:09:02	2014/5/29 13:09:02	01	01	4
450	59a40320e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP	2014/5/29 13:09:02	2014/5/29 13:09:02	01	01	2
451	5aaac4c0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP	2014/5/29 13:09:04	2014/5/29 13:09:04	01	01	3
452	5aab39f0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP	2014/5/29 13:09:04	2014/5/29 13:09:04	01	01	2
453	5b8657b0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP	2014/5/29 13:09:05	2014/5/29 13:09:05	01	01	3
454	5b86a5d0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP	2014/5/29 13:09:05	2014/5/29 13:09:05	01	01	2
455	5bcfbcc0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP	2014/5/29 13:09:06	2014/5/29 13:09:06	01	01	3
456	5bd00ae0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP	2014/5/29 13:09:06	2014/5/29 13:09:06	01	01	2
457	60d91ae0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_privilege_id from SYS_GROUP_PRIVILEGE where sys_group_id = ? and status = 1	2014/5/29 13:09:14	2014/5/29 13:09:14	01	01	6
458	60e5ec20e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,memo,logflag,cuserid,cdate,euserid,edate,parentid ,(CASE WHEN menutype = 0 then '菜单' when menutype = 1 then '按钮' else '' END) as menuname from SYS_PRIVILEGE	2014/5/29 13:09:14	2014/5/29 13:09:14	01	01	17
459	626ed610e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:09:17	2014/5/29 13:09:17	01	01	5
460	626f7250e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:09:17	2014/5/29 13:09:17	01	01	3
461	627083c0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:09:17	2014/5/29 13:09:17	01	01	4
462	6270f8f0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:09:17	2014/5/29 13:09:17	01	01	3
463	64646480e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:09:20	2014/5/29 13:09:20	01	01	3
464	6464d9b0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:09:20	2014/5/29 13:09:20	01	01	2
465	64e3f4c0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:09:21	2014/5/29 13:09:21	01	01	3
466	64e469f0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:09:21	2014/5/29 13:09:21	01	01	2
467	a1ca2a80e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:03	2014/5/29 13:11:03	01	01	4
468	a1cb3bf0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:03	2014/5/29 13:11:03	01	01	7
469	a1cc4d60e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:03	2014/5/29 13:11:03	01	01	8
470	a1cce9a0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:03	2014/5/29 13:11:03	01	01	3
471	a33f3e50e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:06	2014/5/29 13:11:06	01	01	3
472	a33fb380e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:06	2014/5/29 13:11:06	01	01	2
473	a39f1190e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:06	2014/5/29 13:11:06	01	01	4
474	a39f5fb0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:06	2014/5/29 13:11:06	01	01	2
475	a564dd70e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:09	2014/5/29 13:11:09	01	01	3
476	a56552a0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:09	2014/5/29 13:11:09	01	01	2
477	a5a9aea0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:10	2014/5/29 13:11:10	01	01	3
478	a5bcc170e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:10	2014/5/29 13:11:10	01	01	124
479	a6ccaad0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:12	2014/5/29 13:11:12	01	01	4
480	a6cd2000e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:12	2014/5/29 13:11:12	01	01	3
481	a73c83a0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:12	2014/5/29 13:11:12	01	01	3
482	a73cd1c0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:12	2014/5/29 13:11:12	01	01	2
483	a8094980e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:14	2014/5/29 13:11:14	01	01	3
484	a809beb0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:14	2014/5/29 13:11:14	01	01	2
485	a848ea90e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:14	2014/5/29 13:11:14	01	01	4
486	a84938b0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:14	2014/5/29 13:11:14	01	01	2
487	aa5905e0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		delete from SYS_USER_GROUP where sys_user_id = ? and sys_group_id in ()	2014/5/29 13:11:18	2014/5/29 13:11:18	01	02	3
488	aa675dc0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:18	2014/5/29 13:11:18	01	01	3
489	aa67d2f0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:18	2014/5/29 13:11:18	01	01	3
490	aa68e460e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:18	2014/5/29 13:11:18	01	01	3
491	aa695990e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:18	2014/5/29 13:11:18	01	01	3
492	ab51bdc0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:19	2014/5/29 13:11:19	01	01	3
493	ab525a00e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:19	2014/5/29 13:11:19	01	01	3
494	ab8c2eb0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:20	2014/5/29 13:11:20	01	01	3
495	ab8ccaf0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:20	2014/5/29 13:11:20	01	01	3
496	ac391080e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:21	2014/5/29 13:11:21	01	01	3
497	ac395ea0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:21	2014/5/29 13:11:21	01	01	2
498	ac54d5e0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:21	2014/5/29 13:11:21	01	01	3
499	ac554b10e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:21	2014/5/29 13:11:21	01	01	2
500	ac6f3bb0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:21	2014/5/29 13:11:21	01	01	3
501	ac6f89d0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:21	2014/5/29 13:11:21	01	01	1
502	ac855bc0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:21	2014/5/29 13:11:21	01	01	2
503	ac85d0f0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:21	2014/5/29 13:11:21	01	01	2
504	ad61b200e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:23	2014/5/29 13:11:23	01	01	4
505	ad620020e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:23	2014/5/29 13:11:23	01	01	2
506	b40ba0c0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:34	2014/5/29 13:11:34	01	01	3
507	b40c15f0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:34	2014/5/29 13:11:34	01	01	2
508	b40d4e70e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:34	2014/5/29 13:11:34	01	01	2
509	b40dc3a0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:34	2014/5/29 13:11:34	01	01	2
510	b5337ef0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:36	2014/5/29 13:11:36	01	01	3
511	b533cd10e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:36	2014/5/29 13:11:36	01	01	2
512	b56f0150e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:36	2014/5/29 13:11:36	01	01	3
